Date,EURUSD,VIX,DXY,WTI,US10Y,EU10Y,ret_eurusd,vol_21,ma_ratio_21,momentum_21,ret_vix,ret_dxy,ret_wti,spread_10y,target_vol_1m,target_var_95_1m
2010-03-18,1.361396312713623,16.6200008392334,80.22000122070312,82.19999694824219,3.68,3.495363251761503,-0.009094421161701475,0.006028113717637771,-0.0008545732601146216,0.0005174204950029182,-0.017298313964267082,0.00725640402673575,-0.008802645053023528,0.18463674823849718,0.027089627627918587,0.044562437447926075
2010-03-19,1.353692889213562,16.969999313354492,80.72000122070312,80.68000030517578,3.7,3.4994517372737426,-0.005674542232874572,0.005665745550532441,-0.0067700841076897555,0.005604343414852275,0.02084019886112588,0.006213515609189026,-0.018491444032820104,0.2005482627262576,0.026538049408485406,0.04365509127695849
2010-03-22,1.356704831123352,16.8700008392334,80.6500015258789,81.25,3.67,3.4639284949386333,0.002222510096576412,0.0050948021721581175,-0.004393105411809817,-0.0035274024896962963,-0.005910092478852701,-0.0008675676770573162,0.007064944133219786,0.20607150506136662,0.026660086262877643,0.043855841902433725
2010-03-23,1.3468012809753418,16.350000381469727,80.9000015258789,81.91000366210938,3.69,3.442893455849055,-0.007326482010404814,0.005329207273309731,-0.011185234502698371,-0.010114492597054325,-0.03130902563022129,0.0030950194347616187,0.008123121995192273,0.2471065441509448,0.025872496400077733,0.04256025657812787
2010-03-24,1.3331022262573242,17.549999237060547,81.83999633789062,80.61000061035156,3.84,3.474561353909679,-0.010223632308132048,0.0056291684411898,-0.02057179771601425,-0.014490842935026671,0.07082598576479658,0.011552233970445405,-0.015871114560322974,0.36543864609032095,0.025402345268327322,0.041786857966398444
2010-03-25,1.3307074308395386,18.399999618530273,82.12000274658203,80.52999877929688,3.91,3.501446887270838,-0.0017980234110052788,0.005616867334406322,-0.021523058520347305,-0.01743226814101928,0.04729673744334908,0.0034155487005017126,-0.0009924554081247594,0.40855311272916195,0.026798083666373398,0.04408284763118424
2010-03-26,1.3410038948059082,17.770000457763672,81.68000030517578,80.0,3.86,3.533527330533789,0.007707804989096178,0.005918949652339915,-0.013516880871570436,-0.00930652418398159,-0.03483897595585296,-0.005372448004043383,-0.006581383178080102,0.3264726694662108,0.025673575069076703,0.042233030988631175
2010-03-29,1.3481086492538452,17.59000015258789,81.36000061035156,82.16999816894531,3.88,3.4954701409060545,0.005284100879331864,0.005822374149790211,-0.007769218888648899,-0.011000529011177651,-0.01018110050287433,-0.003925418350479121,0.027124977111816495,0.38452985909394544,0.03031182354804791,0.04986294973653881
2010-03-30,1.3424079418182373,17.1299991607666,81.47000122070312,82.37000274658203,3.88,3.509152404784366,-0.004237636731491626,0.005792598693859297,-0.011486918637423793,-0.010175535994714768,-0.02649930408016035,0.0013511100638508872,0.002434034101175264,0.37084759521563404,0.030417058515760122,0.0500360612584254
2010-03-31,1.3508037328720093,17.59000015258789,81.06999969482422,83.76000213623047,3.84,3.462696597710875,0.0062348001309614105,0.005886821717698884,-0.004911581788463515,-0.008266977774899265,0.02649930408016024,-0.004921894070751511,0.01687506790457305,0.37730340228912507,0.029920694652741026,0.04921954270375899
2010-04-01,1.3584003448486328,17.469999313354492,80.77999877929688,84.87000274658203,3.89,3.477214355897218,0.005608017460515234,0.005869981468570847,0.0010976575888823614,-0.008585090887988533,-0.00684548258246254,-0.0035835802114523923,0.013252155946058997,0.4127856441027822,0.029388605628287125,0.04834425625853232
2010-04-02,1.3504936695098877,17.469999313354492,80.77999877929688,84.87000274658203,3.96,3.477214355897218,-0.005837583715019452,0.005704326498846455,-0.004453070531442949,-0.005820578129804743,0.0,0.0,0.0,0.482785644102782,0.029699176442002446,0.04885514524709402
2010-04-05,1.34890878200531,17.020000457763672,81.08999633789062,86.62000274658203,4.01,3.477214355897218,-0.0011742507574594597,0.0056470628405718626,-0.005132815473613772,-0.010265177632793665,-0.026095934800838886,0.0038302087716026996,0.020619770747803745,0.5327856441027818,0.0341983117338658,0.05625622280220924
2010-04-06,1.3401951789855957,16.229999542236328,81.38999938964844,86.83999633789062,3.98,3.506911430116017,-0.006480696650848827,0.0057966049117195995,-0.010812553505524236,-0.015787413613953305,-0.04752779671914686,0.003692804044435308,0.0025397550719574724,0.47308856988398285,0.03527479847300564,0.058027043488094274
2010-04-07,1.3348461389541626,16.6200008392334,81.44000244140625,85.87999725341797,3.89,3.4898646024326494,-0.003999225824925799,0.0058395704078778405,-0.013864812696754214,-0.01899483403032365,0.023745486600978166,0.0006141749403343219,-0.011054803373520938,0.4001353975673507,0.03729372770213447,0.0613481820700112
2010-04-08,1.336112380027771,16.479999542236328,81.52999877929688,85.38999938964844,3.91,3.4800145958330817,0.0009481548735943754,0.0057986688646866095,-0.011948513094919955,-0.02068312369296965,-0.008459343218288435,0.001104452922191356,-0.005705611078719808,0.42998540416691844,0.03915381400742353,0.0644080240422117
2010-04-09,1.3500925302505493,16.139999389648438,81.08999633789062,84.91999816894531,3.9,3.526909109361464,0.01040894266375973,0.006258686026215342,-0.000961525859792034,-0.013473863156678867,-0.020846871678683335,-0.005411431906961217,-0.00550417173044393,0.37309089063853573,0.037137312677431866,0.06109087935437542
2010-04-12,1.3596007823944092,15.579999923706055,80.55999755859375,84.33999633789062,3.87,3.523134300345329,0.0070179832710689045,0.006307745907340664,0.006691326819407761,-0.01263070666439503,-0.03531258948003348,-0.006557385690550603,-0.006829979316542056,0.3468656996546713,0.036765985084094364,0.06048004546333523
2010-04-13,1.3608589172363281,16.200000762939453,80.51000213623047,84.05000305175781,3.84,3.502078462751066,0.0009249428923988827,0.006155015771658781,0.007867620629066874,-0.005035175456310825,0.03902325378767868,-0.0006207912592489711,-0.0034383839070968314,0.3379215372489339,0.03674060263274054,0.060438291330858186
2010-04-14,1.3655978441238403,15.59000015258789,80.19000244140625,85.83999633789062,3.88,3.505544810884359,0.003476256603012132,0.006014400228655527,0.011779881636716283,-0.00819360729455032,-0.03838159647613102,-0.00398257758140992,0.02129676646210865,0.3744551891156407,0.036210637368869245,0.05956649847178991
2010-04-15,1.3574045896530151,15.890000343322754,80.4800033569336,85.51000213623047,3.86,3.51469836042658,-0.006017827303584209,0.006128221132890804,0.006292742697914244,-0.011958727426675253,0.019060309297605035,0.003609898798622335,-0.0038442942187603135,0.3453016395734201,0.03766948939602702,0.06196631005646444
2010-04-16,1.3504024744033813,18.360000610351562,80.81999969482422,83.23999786376953,3.79,3.479743930265641,-0.005171809284392291,0.005911441388243044,0.001490503089975892,-0.008075413608494397,0.14448441628105374,0.004215707811504656,-0.026546652037787055,0.31025606973435904,0.03832308567065242,0.06304147592822323
2010-04-19,1.348726749420166,17.34000015258789,81.0,81.44999694824219,3.83,3.475499552291652,-0.0012416783781395578,0.005791077152898211,0.0004232012084370851,-0.003668586747383351,-0.057158438283734285,0.002224698798104552,-0.021504096125240846,0.354500447708348,0.04041893545041275,0.06648914881592898
2010-04-20,1.343508243560791,15.729999542236328,81.05000305175781,83.44999694824219,3.82,3.4757686414569147,-0.003876713889154276,0.005817707777794722,-0.002982911071616079,-0.009726940790528715,-0.09744629218328688,0.0006171311620255271,0.024554942602034835,0.3442313585430852,0.046182827703876765,0.07597075157287728
2010-04-21,1.3389928340911865,16.31999969482422,81.16000366210938,83.68000030517578,3.77,3.466689959974371,-0.0033665699312839777,0.005645841579563271,-0.006059531671754437,-0.005797772094856102,0.03682164286759249,0.00135627424524534,0.002756181729715923,0.3033100400256292,0.047413478375611384,0.07799517192788073
2010-04-22,1.3269991874694824,16.469999313354492,81.56999969482422,83.69999694824219,3.8,3.426440907160579,-0.008997571964234886,0.005543246191500631,-0.014749922864675358,-0.004578072609612294,0.009149171662403265,0.005038983491504494,0.00023896561894698465,0.3735590928394208,0.04811622863056952,0.07915119609728685
2010-04-23,1.338401436805725,16.6200008392334,81.3499984741211,85.12000274658203,3.84,3.463312873059219,0.008555801171260513,0.005847821280043609,-0.0065543972103984105,0.005781891487095958,0.009066337423824226,-0.002700728663130285,0.016965422343061087,0.376687126940781,0.048806473743699896,0.08028664930838633
2010-04-26,1.3401232957839966,17.469999313354492,81.4800033569336,84.19999694824219,3.83,3.422589286457677,0.0012856772942977386,0.005602433386389291,-0.005245363083485666,-0.0006566714871764079,0.04987824491900776,0.001596817649999729,-0.010808338447531152,0.40741071354232306,0.04865588868646479,0.08003893688923458
2010-04-27,1.3170719146728516,22.809999465942383,82.1500015258789,82.44000244140625,3.71,3.436979055881711,-0.017350595323902363,0.006614582183860689,-0.02128237249895959,-0.02302242819832956,0.26671392804128613,0.008189230499495081,-0.020902548344720384,0.27302094411828914,0.04781635893214858,0.07865791044338441
2010-04-28,1.321283221244812,21.079999923706055,82.37999725341797,83.22000122070312,3.8,3.40932704241194,0.003192375500305,0.006637546336493899,-0.017418451910306443,-0.01573643891350396,-0.07887429282908147,0.0027957926099566096,0.009461411404630304,0.39067295758805987,0.050701821399462894,0.08340449620211646
2010-04-29,1.3262951374053955,18.440000534057617,82.0,85.16999816894531,3.76,3.429632382168071,0.0037860425403388816,0.0065292308615164845,-0.012834540160021168,-0.018143713161426378,-0.13380247296354705,-0.004623408403282515,0.023431830324908365,0.3303676178319286,0.05022374427397628,0.08261805933069098
2010-04-30,1.3298048973083496,22.049999237060547,81.87000274658203,86.1500015258789,3.69,3.3965316590279984,0.002642793494121407,0.006413119517182427,-0.009218049421449437,-0.021050824706224325,0.17879032020206853,-0.001586590327808037,0.011506438628654525,0.2934683409720016,0.05004590098575363,0.08232550712156472
2010-05-03,1.3199926614761353,20.190000534057617,82.2699966430664,86.19000244140625,3.72,3.4131874740017607,-0.007406060624911719,0.0064808916249202595,-0.015463325049040355,-0.02258508034681994,-0.08812510851608912,0.0048738234405325785,0.0004643170611591252,0.3068125259982395,0.0499074539127374,0.08209776168645302
2010-05-04,1.2963947057724,23.84000015258789,83.30000305175781,82.73999786376953,3.63,3.3408767526377496,-0.018039068609863564,0.007462683436196977,-0.03125735746920255,-0.038930783855407824,0.16617738982131128,0.01244210543156675,-0.040027897434880555,0.28912324736225026,0.047677182176754124,0.07842896468076054
2010-05-05,1.2814927101135254,24.90999984741211,84.08000183105469,79.97000122070312,3.58,3.262176040147996,-0.011561530236906613,0.007697592101279096,-0.04038851920792641,-0.04380143265140135,0.04390447455087359,0.009320162537680568,-0.033478326257962654,0.3178239598520043,0.04689225341151053,0.07713775686193482
2010-05-06,1.263296127319336,32.79999923706055,84.88999938964844,77.11000061035156,3.41,3.3051727506621607,-0.014301298926443492,0.008138158578195368,-0.05159483100656237,-0.053601692020389224,0.2751591689812272,0.00958754521374016,-0.03576341836557517,0.10482724933783949,0.047503710594422266,0.07814360392782463
2010-05-07,1.2756078243255615,40.95000076293945,84.44999694824219,75.11000061035156,3.45,3.273198801324482,0.009698510652536201,0.008544062687392408,-0.04027607713291004,-0.04528403194718689,0.22192333680032972,-0.0051966864430165625,-0.025936972949932913,0.17680119867551802,0.04573373680548115,0.0752319970450165
2010-05-10,1.2779226303100586,28.84000015258789,84.16000366210938,76.80000305175781,3.57,3.3781668364474395,0.0018130244848811644,0.008104026021503556,-0.036042059736096754,-0.053455521250160176,-0.35058851122248774,-0.0034398146138927407,0.022500365166730374,0.1918331635525603,0.04605551263691679,0.07576131828772813
2010-05-11,1.2629930973052979,28.31999969482422,84.47000122070312,76.37000274658203,3.56,3.3499422920632647,-0.011751436422304053,0.008022995697499037,-0.04398615711203968,-0.07105592048790554,-0.01819505965805255,0.003676663687670803,-0.005598962084493508,0.2100577079367354,0.04536037791633359,0.07461782167236876
2010-05-12,1.2639029026031494,25.520000457763672,84.83000183105469,75.6500015258789,3.56,3.353292829027859,0.0007200971762976007,0.008017456792515587,-0.03994230497975504,-0.07124619121435438,-0.1041057816355011,0.004252819213906304,-0.00942780142475963,0.20670717097214109,0.046889616862774035,0.07713341973926328
2010-05-13,1.2541072368621826,26.68000030517578,85.20999908447266,74.4000015258789,3.55,3.3303253442894607,-0.007780520819727087,0.007901808890735234,-0.043525837016386126,-0.08164234275954751,0.04445175607175864,0.004469511690866564,-0.016523462984629145,0.21967465571053912,0.04655093079805972,0.07657628116280824
2010-05-14,1.2360023260116577,31.239999771118164,86.0999984741211,71.61000061035156,3.44,3.257722430267978,-0.014541713473336352,0.008220156502268103,-0.05315929198679403,-0.08943705109498024,0.15778508515912648,0.01039060661601463,-0.037500011536382605,0.18227756973202203,0.04555332710970369,0.07493522309546256
2010-05-17,1.2392956018447876,30.84000015258789,86.20999908447266,70.08000183105469,3.47,3.2802959573968726,0.0026609142594335804,0.008362782902382961,-0.04677302244698678,-0.08227685794761419,-0.012886764002066555,0.001276775890584599,-0.021365713814499032,0.18970404260312757,0.04630021914266006,0.0761638604896758
2010-05-18,1.217893362045288,33.54999923706055,87.16000366210938,69.41000366210938,3.38,3.2124259896101632,-0.017420541411739418,0.008820134819573831,-0.058724314769757924,-0.09700511050968985,0.0842242870344639,0.010959382490260027,-0.009560475905244892,0.16757401038983666,0.04267672316084513,0.07020320959959024
2010-05-19,1.2393416166305542,35.31999969482422,86.38999938964844,69.87000274658203,3.36,3.184363586399559,0.017457670512705855,0.010077919226672328,-0.038461318929361,-0.07753329942669862,0.051412526418128913,-0.00887363078663785,0.006627273594624006,0.1756364136004409,0.03925584595541274,0.06457586659665396
2010-05-20,1.2478941679000854,45.790000915527344,85.56999969482422,68.01000213623047,3.25,3.090359284221961,0.006877180708703355,0.010346469219875764,-0.028556317505488482,-0.06803521562752235,0.25961637956760114,-0.009537170442144926,-0.02662087501409971,0.15964071577803907,0.03859824900064072,0.06349411960605399
2010-05-21,1.2567076683044434,40.099998474121094,85.37000274658203,70.04000091552734,3.2,3.058975295550954,0.007037874568230381,0.010499821897875532,-0.01913948062983739,-0.052970280486065224,-0.13268945040236968,-0.0023399676686773714,0.029848532797140503,0.14102470444904602,0.038217240778881875,0.06286736108126069
2010-05-24,1.234994888305664,38.31999969482422,86.20999908447266,70.20999908447266,3.23,3.0381255161958847,-0.017428508509895628,0.010650445730208546,-0.03236742816769378,-0.0772612354233978,-0.04540435112189736,0.00979138640720017,0.002427158291307574,0.19187448380411531,0.034231336619834754,0.05631054873962817
2010-05-25,1.2345983982086182,34.61000061035156,86.77999877929688,68.75,3.18,2.9732189752073963,-0.00032109748809052677,0.010617585376717639,-0.028854546138383896,-0.07874267830979276,-0.10182926985640793,0.0065899967014646215,-0.020794745812716342,0.20678102479260385,0.034449000084163385,0.05666860513844877
2010-05-26,1.217300295829773,35.02000045776367,87.12000274658203,71.51000213623047,3.21,3.0453144845703477,-0.01411019910489194,0.01043438496494041,-0.03886944177740814,-0.0757525976611998,0.011776664646823868,0.003910343847564868,0.04014548561789777,0.16468551542965226,0.03116491586487085,0.05126628659771255
2010-05-27,1.2347966432571411,29.68000030517578,86.18000030517578,74.55000305175781,3.34,3.0758757874207663,0.01427076073688679,0.011064044496912884,-0.02187444370705227,-0.06545650213145815,-0.16544591134781583,-0.010848374422292346,0.04251154838082627,0.2641242125792336,0.027837288794134305,0.04579234006635093
2010-05-28,1.227400541305542,32.06999969482422,86.4800033569336,73.97000122070312,3.31,3.0263884455078944,-0.006007743200723137,0.010959719515219108,-0.024092654566573057,-0.07456454699315196,0.07744757560775381,0.0034750764195721844,-0.007780037656765937,0.2836115544921056,0.028300670083483102,0.0465546022873297
2010-05-31,1.2287880182266235,32.06999969482422,86.4800033569336,73.97000122070312,3.31,2.9953051025877926,0.0011297805807935497,0.010920910928070529,-0.019238355139175822,-0.07596368406086773,0.0,0.0,0.0,0.31469489741220746,0.029220513542037554,0.04806774477665177
2010-06-01,1.2233014106750488,35.540000915527344,86.63999938964844,72.58000183105469,3.29,2.9861379937122634,-0.004475054329738393,0.010890699299887577,-0.020016094644074278,-0.07325135481659228,0.1027378442978453,0.001848383499641545,-0.018791393358249642,0.30386200628773663,0.02914936073368662,0.047950698406914495
2010-06-02,1.223900318145752,30.170000076293945,86.79000091552734,72.86000061035156,3.35,3.01397687829048,0.0004894631085020045,0.010404014107008345,-0.016817339059243985,-0.05591999666756997,-0.16381079278721036,0.001729822556869247,0.00385779515339002,0.3360231217095202,0.03680195465261509,0.060539215403551824
2010-06-03,1.216944694519043,29.459999084472656,87.13999938964844,74.61000061035156,3.39,3.097095542541138,-0.005699372486833643,0.010232728607871342,-0.019985097575815458,-0.05036939741059021,-0.023814675742251053,0.004024595480113293,0.024018665733463784,0.29290445745886196,0.03630518912045662,0.05972203610315114
2010-06-04,1.1971030235290527,35.47999954223633,88.2300033569336,71.51000213623047,3.2,3.063379114006467,-0.016438877880181633,0.010366159504295987,-0.03351043734733827,-0.05239713979868077,0.18593576458183836,0.012431065596510879,-0.04154936937088016,0.1366208859935334,0.0314332698243805,0.051707728861105924
2010-06-07,1.1922929286956787,36.56999969482422,88.4000015258789,71.44000244140625,3.17,3.115851961163877,-0.004026206980611523,0.009979919558300252,-0.03430068048172452,-0.06531387942366451,0.03025907927695492,0.0019249076231284351,-0.0009788797753196299,0.05414803883612285,0.03106040643022711,0.0510943685777236
2010-06-08,1.197203278541565,33.70000076293945,88.38999938964844,71.98999786376953,3.18,3.096379554249233,0.004109951497747085,0.010050136801365067,-0.027295239455692233,-0.06316450609291502,-0.08173036381884484,-0.00011315273702524639,0.007698703857329514,0.08362044575076721,0.03108621829973443,0.051136829103063136
2010-06-09,1.1991989612579346,33.72999954223633,87.9000015258789,74.37999725341797,3.2,3.0817233630546075,0.0016655661095444536,0.009898445969209616,-0.023263035105442698,-0.05051028084276421,0.000889775504679736,-0.0055590121172554045,0.033199047931230075,0.1182766369453927,0.03115040185171061,0.05124241104606395
2010-06-10,1.2109030485153198,30.56999969482422,87.16999816894531,75.4800033569336,3.33,3.1040035377402093,0.009712600726572622,0.01023215326576856,-0.011698592270922514,-0.04193348553806664,-0.09836850958225722,-0.00833960803246638,0.014789004357822488,0.22599646225979075,0.030921093841941548,0.05086519936999385
2010-06-11,1.2114017009735107,28.790000915527344,87.51000213623047,73.77999877929688,3.24,3.0628745161300466,0.0004117173657361627,0.01015824590727427,-0.009647862184240963,-0.03405253923541862,-0.05999098949562165,0.0038928829410878932,-0.02252258216785774,0.17712548386995364,0.031532770169353096,0.05187140692858584
2010-06-14,1.2218068838119507,28.579999923706055,86.51000213623047,75.12000274658203,3.28,3.0783966252759463,0.008552695671447504,0.009940550935109574,-0.0005890566252573226,-0.011484963985070373,-0.007320966592035554,-0.011493058073278205,0.018162157623417663,0.20160337472405354,0.03197985291301043,0.052606858041902155
2010-06-15,1.2319064140319824,25.8700008392334,85.9800033569336,76.94000244140625,3.32,3.116275569828656,0.008232084215862603,0.010103536138775387,0.007962245527637801,-0.005962409454052575,-0.09962314119388718,-0.0061452887744077814,0.024227897075083993,0.20372443017134367,0.031285683955956475,0.0514649501075484
2010-06-16,1.2311935424804688,25.920000076293945,86.08000183105469,77.66999816894531,3.27,3.1115573173347326,-0.0005788409597696201,0.009312824490345135,0.006857202257245287,0.010920644491275278,0.0019308457891662515,0.0011623675736940977,0.009487856828377383,0.1584426826652674,0.033780840948513136,0.05556948336030411
2010-06-17,1.238206148147583,25.049999237060547,85.69000244140625,76.79000091552734,3.21,3.118426595052517,0.005679618852154692,0.008566327883819284,0.012636814422326781,-0.0009161868428644304,-0.03414107735330462,-0.004540956512847663,-0.011329950742419603,0.091573404947483,0.03365068125077152,0.05535537065751916
2010-06-18,1.2392956018447876,23.950000762939453,85.69999694824219,77.18000030517578,3.24,3.1406864555314544,0.0008794776975884809,0.008422828463723317,0.013867304563654814,-0.00689046096734891,-0.04490544136177523,0.00011662882178486254,0.005078778291427,0.09931354446854579,0.03366302915720398,0.055375682963600556
2010-06-21,1.2316029071807861,24.8799991607666,85.93000030517578,77.81999969482422,3.26,3.154394247163825,-0.006226657623136823,0.008339685653408535,0.008560295113438254,-0.019976611710763814,0.03809587842729903,0.002680224882620593,0.008292295764677826,0.1056057528361749,0.03308029949182659,0.054417092664054735
2010-06-22,1.2275059223175049,27.049999237060547,86.11000061035156,77.20999908447266,3.18,3.115596273907754,-0.0033320921830014517,0.007469890057138404,0.0054989120428936555,-0.00606396517027985,0.08362274294797212,0.0020925409195409585,-0.007838609775683847,0.06440372609224632,0.03478239199921098,0.057217034838702066
2010-06-23,1.2319064140319824,26.90999984741211,85.73999786376953,76.3499984741211,3.13,3.094371873180153,0.0035784942161648527,0.007517388119105657,0.009209502135044456,-0.0021804533203200194,-0.005189018019194372,-0.004306119541502355,-0.011138461605350702,0.03562812681984706,0.035817884071406056,0.058920419297462966
2010-06-24,1.2337453365325928,29.739999771118164,85.7300033569336,76.51000213623047,3.14,3.0663557345625243,0.001491632255975468,0.006800742189414324,0.010068002507882312,0.01350943621648426,0.09999497426740497,-0.00011657440690625508,0.0020956603183641676,0.07364426543747582,0.03584006595854042,0.05895690850179899
2010-06-25,1.2373021841049194,28.530000686645508,85.30999755859375,78.86000061035156,3.12,3.083002267889305,0.0028788196091727477,0.006074594430546019,0.012881057027159803,0.0020291121306981186,-0.04153674404301598,-0.004911209545162049,0.030714918422519277,0.036997732110695125,0.03611350641450136,0.05940671805185474
2010-06-28,1.2277017831802368,29.0,85.6500015258789,78.25,3.05,3.061272594070815,-0.007789398795184143,0.006175712517882547,0.005010169231516537,0.00024543078201211266,0.016339640693575127,0.003977590282862576,-0.0077352346643463354,-0.011272594070815156,0.03468361440071036,0.05705454568916855
2010-06-29,1.2186353206634521,34.130001068115234,86.02999877929688,75.94000244140625,2.97,3.0178260282122973,-0.007412309622866143,0.006376438816755679,-0.002016767641568329,-0.008262366992985215,0.16288096422763582,0.004426815858573206,-0.0295207355730831,-0.04782602821229709,0.03316577548586936,0.0545577006742551
2010-06-30,1.223002314567566,34.540000915527344,86.0199966430664,75.62999725341797,2.97,3.0252571441338065,0.003577106199264056,0.006360912001032972,0.0015711990770586048,-0.00024449911107182754,0.011941305010714887,-0.00011627011343047395,-0.004082238320014198,-0.055257144133806335,0.03335166955489045,0.05486349641779478
2010-07-01,1.2507504224777222,32.86000061035156,84.72000122070312,72.94999694824219,2.96,3.0103281003698945,0.022434959929625495,0.008030844900854327,0.023223962801379505,0.021938146378333245,-0.049861968041400875,-0.015228072628725544,-0.03543567899646671,-0.050328100369894546,0.027043721390737255,0.04448692168776278
2010-07-02,1.257102608680725,30.1200008392334,84.43000030517578,72.13999938964844,3.0,3.001697273671884,0.0050658469285492815,0.007922441774484746,0.02681424703500146,0.032998963997746156,-0.08706670038873675,-0.0034289234058774336,-0.011103462542547349,-0.001697273671883881,0.028198614525299506,0.04638672089411769
2010-07-05,1.2536983489990234,30.1200008392334,84.43000030517578,72.13999938964844,3.0,2.948422457088925,-0.0027116938579534516,0.006859301824294994,0.02178434256239581,0.047276904625241034,0.0,0.0,0.0,0.05157754291107519,0.027743149771671506,0.04563748137439963
2010-07-06,1.262403130531311,29.649999618530273,84.08000183105469,71.9800033569336,2.95,2.987056639889357,0.006919288695354777,0.006777936361076609,0.02608689999030034,0.05880283288464194,-0.015727318216710768,-0.004154043949725515,-0.0022178546446980363,-0.03705663988935681,0.02745885135878633,0.045169810485203514
2010-07-07,1.2633121013641357,26.84000015258789,83.81999969482422,74.06999969482422,3.0,2.981678166169317,0.0007197730453446378,0.006783568972783544,0.024205040827207203,0.05521938003970783,-0.09956879478940246,-0.0030971094901463716,0.029035791058896976,0.018321833830682976,0.028386891868690766,0.046696437123996314
2010-07-08,1.2694060802459717,25.709999084472656,83.81999969482422,75.44000244140625,3.04,3.001709409116132,0.004812213760013983,0.006797574972083638,0.02636372594355363,0.05854501317645511,-0.04301333212055243,0.0,0.0184960544380528,0.03829059088386799,0.028226109447013134,0.04643195004033661
2010-07-09,1.2643983364105225,24.979999542236328,83.94999694824219,76.08999633789062,3.07,2.9776730043353825,-0.003952752093030131,0.00674753586197762,0.02021347235344284,0.04417801075056582,-0.028804499295796985,0.0015497083153822365,0.008616037585486902,0.09232699566461733,0.02817836337840901,0.046353407757482826
